Group,Element,Private Creator,VR,VM,Meaning,Rtn. Safe Priv. Opt.,IsInDICOMRetainSafePrivateTags,TCIA element_sig_pattern
7005,xx20,TOSHIBA_MEC_CT3,OB,,Local Series Number,keep,False,"(7005,xx20)"
7005,xx21,TOSHIBA_MEC_CT3,LO,,Decrease in Artifact Filter,keep,False,"(7005,xx21)"
7005,xx22,TOSHIBA_MEC_CT3,DS,,Reconstruction Interval,keep,False,"(7005,xx22)"
7005,xx23,TOSHIBA_MEC_CT3,DS,,Pitch Factor,keep,False,"(7005,xx23)"
7005,xx24,TOSHIBA_MEC_CT3,DA,,AcquisitionDateOfNRA,func:hash_increment_date,False,"(7005,xx24)"
7005,xx30,TOSHIBA_MEC_CT3,CS,,Main Modality in Study,keep,False,"(7005,xx30)"
7005,xx40,TOSHIBA_MEC_CT3,FD,,DLP,keep,False,"(7005,xx40)"
7005,xx41,TOSHIBA_MEC_CT3,SH,,Row Slice Information,keep,False,"(7005,xx41)"
7005,xx43,TOSHIBA_MEC_CT3,DS,,Volume Vector,keep,False,"(7005,xx43)"
7005,xx63,TOSHIBA_MEC_CT3,FD,,CTDIw,keep,False,"(7005,xx63)"
7053,xx00,Philips PET Private Group,DS,1,SUV Factor - Multiplying Stored Pixel Values by Rescale Slope then this factor results in SUVbw in g/l,keep,True,"(7053,xx00)"
7053,xx09,Philips PET Private Group,DS,1,Activity Concentration Factor - Multiplying Stored Pixel Values by Rescale Slope then this factor results in MBq/ml.,keep,True,"(7053,xx09)"
7fd1,xx10,GEIIS,OB,,GE IIS Compression Type,keep,False,"(7fd1,xx10)"
7fd1,xx20,GEIIS,UL,,Multiframe Offsets,keep,False,"(7fd1,xx20)"
7fd1,xx30,GEIIS,UL,,Multi-Resolution Levels,keep,False,"(7fd1,xx30)"
7fd1,xx40,GEIIS,UL,,Subband Rows,keep,False,"(7fd1,xx40)"
7fd1,xx50,GEIIS,UL,,Subband Columns,keep,False,"(7fd1,xx50)"
7fd1,xx60,GEIIS,UL,,Subband Bytecounts,keep,False,"(7fd1,xx60)"
7fe3,xx14,SIEMENS MED NM,OW,,Minimum Pixel in Frame,keep,False,"(7fe3,xx14)"
7fe3,xx15,SIEMENS MED NM,OW,,Maximum Pixel in Frame,keep,False,"(7fe3,xx15)"
2001,xx05,Philips Imaging DD 001,SS,1,Graphic Annotation Parent ID,keep,False,"(2001,xx05)"
2001,xx27,Philips Imaging DD 001,CS,1,Edge Enhancement Kernel Size,keep,False,"(2001,xx27)"
2001,xx28,Philips Imaging DD 001,FL,1,Edge Enhancement Gain Factor Sub,keep,False,"(2001,xx28)"
2001,xx29,Philips Imaging DD 001,FL,1,Edge Enhancement Gain Factor,keep,False,"(2001,xx29)"
2001,xx2a,Philips Imaging DD 001,CS,1,Edge Enhancement Taste Adapt Sub,keep,False,"(2001,xx2a)"
2001,xx2b,Philips Imaging DD 001,CS,1,Edge Enhancement Taste Adapt,keep,False,"(2001,xx2b)"
2001,xx2c,Philips Imaging DD 001,FL,1,Harmonization Factor,keep,False,"(2001,xx2c)"
2001,xx2e,Philips Imaging DD 001,CS,1,Harmonization Kernel Size,keep,False,"(2001,xx2e)"
2001,xx2f,Philips Imaging DD 001,FL,1,Harmonization Gain,keep,False,"(2001,xx2f)"
2001,xx30,Philips Imaging DD 001,UL,1,Log Subtraction Gain Step Taste,keep,False,"(2001,xx30)"
2001,xx31,Philips Imaging DD 001,US,1,Mixing Nr Of Mask Image Numbers,keep,False,"(2001,xx31)"
2001,xx34,Philips Imaging DD 001,CS,1,Mixing Mask Operation Type,keep,False,"(2001,xx34)"
2001,xx37,Philips Imaging DD 001,CS,1,Mixing Operation Type,keep,False,"(2001,xx37)"
2001,xx38,Philips Imaging DD 001,FL,1,Overlay Mix Factor,keep,False,"(2001,xx38)"
2001,xx39,Philips Imaging DD 001,FL,1,Overscan Factor,keep,False,"(2001,xx39)"
2001,xx3a,Philips Imaging DD 001,CS,1,Pixel Shift,keep,False,"(2001,xx3a)"
2001,xx3b,Philips Imaging DD 001,FL,4,Pixel Shift Split Line Coordinates,keep,False,"(2001,xx3b)"
2001,xx3c,Philips Imaging DD 001,FL,2,Pixel Shift Shift Vectora,keep,False,"(2001,xx3c)"
2001,xx3d,Philips Imaging DD 001,UL,1,Contour Fill Color,keep,False,"(2001,xx3d)"
2001,xx3e,Philips Imaging DD 001,FL,2,Pixel Shift Shift Vectorb,keep,False,"(2001,xx3e)"
2001,xx3f,Philips Imaging DD 001,CS,1,Displayed Area Zoom Interpolation Meth,keep,False,"(2001,xx3f)"
2001,xx40,Philips Imaging DD 001,CS,1,Pixel Shift Split Screen,keep,False,"(2001,xx40)"
2001,xx41,Philips Imaging DD 001,FL,1,Subtraction Land Marking Factor,keep,False,"(2001,xx41)"
2001,xx42,Philips Imaging DD 001,CS,1,Subtraction Land Marking Active,keep,False,"(2001,xx42)"
2001,xx43,Philips Imaging DD 001,IS,2,Ellips Displ Shut Major Ax Frst End Pnt,keep,False,"(2001,xx43)"
2001,xx44,Philips Imaging DD 001,IS,2,Ellips Displ Shut Major Ax Scnd End Pnt,keep,False,"(2001,xx44)"
2001,xx45,Philips Imaging DD 001,IS,2,Ellips Displ Shut Other Ax Frst End Pnt,keep,False,"(2001,xx45)"
2001,xx49,Philips Imaging DD 001,IS,1,Trace First Image,keep,False,"(2001,xx49)"
2001,xx4a,Philips Imaging DD 001,CS,1,Trace Taste,keep,False,"(2001,xx4a)"
2001,xx4f,Philips Imaging DD 001,FD,1,Harmonization Offset,keep,False,"(2001,xx4f)"
2001,xx50,Philips Imaging DD 001,LO,1,Graphic Marker Type,keep,False,"(2001,xx50)"
2001,xx51,Philips Imaging DD 001,IS,1,Overlay Plane Id,keep,False,"(2001,xx51)"
2001,xx53,Philips Imaging DD 001,CS,1,Presentation Gl Trafo Invert,keep,False,"(2001,xx53)"
2001,xx54,Philips Imaging DD 001,FL,1,Contour Fill Transparency,keep,False,"(2001,xx54)"
2001,xx57,Philips Imaging DD 001,CS,1,Log Subtraction Taste,keep,False,"(2001,xx57)"
2001,xx59,Philips Imaging DD 001,IS,1,Curve Id,keep,False,"(2001,xx59)"
2001,xx5a,Philips Imaging DD 001,ST,1,Graphic Annotation Model,keep,False,"(2001,xx5a)"
2001,xx5d,Philips Imaging DD 001,ST,1,Measurement Text Units,keep,False,"(2001,xx5d)"
2001,xx5e,Philips Imaging DD 001,ST,1,Measurement Text Type,keep,False,"(2001,xx5e)"
2001,xx64,Philips Imaging DD 001,SH,1,Text Type,keep,False,"(2001,xx64)"
2001,xx65,Philips Imaging DD 001,SQ,1-n,Overlay Plane Sequence,keep,False,"(2001,xx65)"
2001,xx66,Philips Imaging DD 001,SQ,1-n,Image Curve,keep,False,"(2001,xx66)"
2001,xx67,Philips Imaging DD 001,CS,1,Linear Presentation Gl Trafo Shape Sub,keep,False,"(2001,xx67)"
2001,xx68,Philips Imaging DD 001,SQ,1-n,Modality Gl Trafo Sequence,keep,False,"(2001,xx68)"
2001,xx6b,Philips Imaging DD 001,SQ,1-n,Edge Enhancement Sequence,keep,False,"(2001,xx6b)"
2001,xx6d,Philips Imaging DD 001,LO,1,Text Font,keep,False,"(2001,xx6d)"
2001,xx6f,Philips Imaging DD 001,SQ,1-n,Mixing Sequence,keep,False,"(2001,xx6f)"
2001,xx71,Philips Imaging DD 001,CS,1,Graphic Constraint,keep,False,"(2001,xx71)"
2001,xx72,Philips Imaging DD 001,IS,2,Ellips Displ Shut Other Ax Scnd End Pnt,keep,False,"(2001,xx72)"
2001,xx73,Philips Imaging DD 001,SQ,1-n,Referenced Mask Image Sequence,keep,False,"(2001,xx73)"
2001,xx74,Philips Imaging DD 001,DS,1-n,Window Center Sub,keep,False,"(2001,xx74)"
2001,xx75,Philips Imaging DD 001,DS,1-n,Window Width Sub,keep,False,"(2001,xx75)"
2001,xx76,Philips Imaging DD 001,UL,1,Presentation State Xray Contrast Transfer Taste,keep,False,"(2001,xx76)"
2001,xx79,Philips Imaging DD 001,SQ,1-n,Harmonisation Sequence,keep,False,"(2001,xx79)"
2001,xx7c,Philips Imaging DD 001,UL,1,Frame Number,keep,False,"(2001,xx7c)"
2001,xx7d,Philips Imaging DD 001,OW/OB,1,Frame Pixel Data,keep,False,"(2001,xx7d)"
2001,xx7e,Philips Imaging DD 001,US,1,Edge Enhancement Gain Taste,keep,False,"(2001,xx7e)"
2001,xx7f,Philips Imaging DD 001,US,1,Edge Enhancement Gain Taste Sub,keep,False,"(2001,xx7f)"
2001,xx80,Philips Imaging DD 001,LO,1,Text Anchor Point Alignment,keep,False,"(2001,xx80)"
2001,xx8c,Philips Imaging DD 001,CS,0-n,Needs Processing,keep,False,"(2001,xx8c)"
2001,xx90,Philips Imaging DD 001,LO,1,Text Foreground Color,keep,False,"(2001,xx90)"
2001,xx91,Philips Imaging DD 001,LO,1,Text Background Color,keep,False,"(2001,xx91)"
2001,xx92,Philips Imaging DD 001,LO,1,Text Shadow Color,keep,False,"(2001,xx92)"
2001,xx93,Philips Imaging DD 001,LO,1,Text Style,keep,False,"(2001,xx93)"
2001,xx94,Philips Imaging DD 001,LO,1,Processing Order Specialization,keep,False,"(2001,xx94)"
2001,xx9a,Philips Imaging DD 001,SQ,1-n,Graphic Number Sequence,keep,False,"(2001,xx9a)"
2001,xx9b,Philips Imaging DD 001,UL,1,Graphic Number,keep,False,"(2001,xx9b)"
2001,xx9d,Philips Imaging DD 001,LO,1,Subtraction Type,keep,False,"(2001,xx9d)"
2001,xxa1,Philips Imaging DD 001,CS,1,Is Raw Image,keep,False,"(2001,xxa1)"
2001,xxa2,Philips Imaging DD 001,US,1,Log Subtraction Curve Taste,keep,False,"(2001,xxa2)"
2001,xxa4,Philips Imaging DD 001,UL,1,Text Color Background,keep,False,"(2001,xxa4)"
2001,xxa5,Philips Imaging DD 001,UL,1,Text Color Shadow,keep,False,"(2001,xxa5)"
2001,xxc0,Philips Imaging DD 001,UL,1,Content Item Identifier,keep,False,"(2001,xxc0)"
2001,xxc2,Philips Imaging DD 001,FD,1,Subtraction Rescale Factor,keep,False,"(2001,xxc2)"
2001,xxc3,Philips Imaging DD 001,UL,1,Subtraction Offset,keep,False,"(2001,xxc3)"
2001,xxc5,Philips Imaging DD 001,SQ,0-1,Mask Image Lut Sequence,keep,False,"(2001,xxc5)"
2001,xxc6,Philips Imaging DD 001,SQ,0-1,Gain Lut Sequence,keep,False,"(2001,xxc6)"
2001,xxc7,Philips Imaging DD 001,SQ,0-1,Contrast Image Lut Sequence,keep,False,"(2001,xxc7)"
2001,xxca,Philips Imaging DD 001,SQ,1,Reversed Modality Lut,keep,False,"(2001,xxca)"
2001,xxd0,Philips Imaging DD 001,AT,1-n,Frame Index Pointer,keep,False,"(2001,xxd0)"
2001,xxd1,Philips Imaging DD 001,US,1-n,Index Number Vector,keep,False,"(2001,xxd1)"
2001,xxd2,Philips Imaging DD 001,US,1,Frame Detector Number,keep,False,"(2001,xxd2)"
2001,xxd3,Philips Imaging DD 001,US,1,Frame Phase Number,keep,False,"(2001,xxd3)"
2001,xxd4,Philips Imaging DD 001,US,1,Frame Rotation Number,keep,False,"(2001,xxd4)"
2001,xxd5,Philips Imaging DD 001,US,1,Frame Rr Interval Number,keep,False,"(2001,xxd5)"
2001,xxd6,Philips Imaging DD 001,US,1,Frame Time Slot Number,keep,False,"(2001,xxd6)"
2001,xxd7,Philips Imaging DD 001,US,1,Frame Slice Number,keep,False,"(2001,xxd7)"
2001,xxd8,Philips Imaging DD 001,US,1,Frame Angular View Number,keep,False,"(2001,xxd8)"
2001,xxd9,Philips Imaging DD 001,US,1,Frame Time Slice Number,keep,False,"(2001,xxd9)"
2001,xxda,Philips Imaging DD 001,CS,1,Is Arrowhead,keep,False,"(2001,xxda)"
2001,xxdb,Philips Imaging DD 001,US,1,PET Rr Interval Index,keep,False,"(2001,xxdb)"
2001,xxdc,Philips Imaging DD 001,US,1,PET Time Slot Index,keep,False,"(2001,xxdc)"
2001,xxdd,Philips Imaging DD 001,US,1,PET Time Slice Index,keep,False,"(2001,xxdd)"
2001,xxde,Philips Imaging DD 001,US,1,PET Slice Index,keep,False,"(2001,xxde)"
2001,xxdf,Philips Imaging DD 001,UL,1,Voxel Number,keep,False,"(2001,xxdf)"
2001,xxe9,Philips Imaging DD 001,SQ,0-n,Per Frame Voxels Functional Group,keep,False,"(2001,xxe9)"
2001,xxf3,Philips Imaging DD 001,CS,1,Dynamic Linear Voigl Trafo,keep,False,"(2001,xxf3)"
2001,xxf4,Philips Imaging DD 001,UL,1,Color Key,keep,False,"(2001,xxf4)"
2001,xxf5,Philips Imaging DD 001,CS,1,Rotated Text Allowed,keep,False,"(2001,xxf5)"
2001,xxf6,Philips Imaging DD 001,UL,1,Number Of Represented Images,keep,False,"(2001,xxf6)"
2001,xxf7,Philips Imaging DD 001,LO,0-n,Data Type Icons,keep,False,"(2001,xxf7)"
2001,xxf9,Philips Imaging DD 001,SQ,0-n,Flagging Sequence,keep,False,"(2001,xxf9)"
2001,xxfb,Philips Imaging DD 001,SQ,0-1,Bookmark Sequence,keep,False,"(2001,xxfb)"
2001,xxfc,Philips Imaging DD 001,SQ,0-1,Ris Code Sequence,keep,False,"(2001,xxfc)"
2001,xxfd,Philips Imaging DD 001,SQ,0-n,Workflow Step Sequence,keep,False,"(2001,xxfd)"
2001,xxff,Philips Imaging DD 001,OW/OB,1,Volume Pixel,keep,False,"(2001,xxff)"
2001,xx01,Philips Imaging DD 002,US,1,Edr Setgp,keep,False,"(2001,xx01)"
2001,xx02,Philips Imaging DD 002,FD,1,Edr Setsk,keep,False,"(2001,xx02)"
2001,xx03,Philips Imaging DD 002,CS,1,Um Rank Type,keep,False,"(2001,xx03)"
2001,xx04,Philips Imaging DD 002,SS,1,Um Rank Number,keep,False,"(2001,xx04)"
2001,xx05,Philips Imaging DD 002,FD,1,Um Rank Enhancement,keep,False,"(2001,xx05)"
2001,xx06,Philips Imaging DD 002,US,1,Um Kernel Size,keep,False,"(2001,xx06)"
2001,xx07,Philips Imaging DD 002,CS,1,Um Gamma Type,keep,False,"(2001,xx07)"
2001,xx08,Philips Imaging DD 002,FD,1,Um Gamma Angle,keep,False,"(2001,xx08)"
2001,xx09,Philips Imaging DD 002,FD,1,Um Gamma Shift,keep,False,"(2001,xx09)"
2001,xx0a,Philips Imaging DD 002,FD,1,Um Gamma Center,keep,False,"(2001,xx0a)"
2001,xx0b,Philips Imaging DD 002,FD,1,Drr Contrast Equalization,keep,False,"(2001,xx0b)"
2001,xx0c,Philips Imaging DD 002,US,1,Drr Contrast Equalization Kernel Size,keep,False,"(2001,xx0c)"
2001,xx0d,Philips Imaging DD 002,CS,1,Drr Sharp Lut Type,keep,False,"(2001,xx0d)"
2001,xx0e,Philips Imaging DD 002,FD,1,Drr Sharpening,keep,False,"(2001,xx0e)"
2001,xx0f,Philips Imaging DD 002,US,1,Drr Sharp Kernel Size,keep,False,"(2001,xx0f)"
2001,xx10,Philips Imaging DD 002,SS,1,Drr Window Width,keep,False,"(2001,xx10)"
2001,xx11,Philips Imaging DD 002,SS,1,Drr Window Level,keep,False,"(2001,xx11)"
2001,xx12,Philips Imaging DD 002,CS,1,Drr Lut Type,keep,False,"(2001,xx12)"
2001,xx13,Philips Imaging DD 002,SS,1,Unique Processing Mode,keep,False,"(2001,xx13)"
2001,xx14,Philips Imaging DD 002,FD,1,Unique Contrast Balance,keep,False,"(2001,xx14)"
2001,xx15,Philips Imaging DD 002,FD,1,Unique Center Density,keep,False,"(2001,xx15)"
2001,xx16,Philips Imaging DD 002,FD,1,Unique Bright Density,keep,False,"(2001,xx16)"
2001,xx17,Philips Imaging DD 002,FD,1,Unique Detail Contrast,keep,False,"(2001,xx17)"
2001,xx18,Philips Imaging DD 002,CS,1,Unique Density Curve,keep,False,"(2001,xx18)"
2001,xx19,Philips Imaging DD 002,FD,1,Unique Density Min,keep,False,"(2001,xx19)"
2001,xx1a,Philips Imaging DD 002,FD,1,Unique Density Max,keep,False,"(2001,xx1a)"
2001,xx1b,Philips Imaging DD 002,FD,1,Unique Gamma,keep,False,"(2001,xx1b)"
2001,xx1c,Philips Imaging DD 002,FD,1,Unique Gamma Min,keep,False,"(2001,xx1c)"
2001,xx1d,Philips Imaging DD 002,FD,1,Unique Gamma Max,keep,False,"(2001,xx1d)"
2001,xx1e,Philips Imaging DD 002,FD,1,Unique Structure Preference,keep,False,"(2001,xx1e)"
2001,xx1f,Philips Imaging DD 002,FD,1,Unique Noise Limit,keep,False,"(2001,xx1f)"
2001,xx20,Philips Imaging DD 002,FD,1,Unique Noise Band,keep,False,"(2001,xx20)"
2001,xx21,Philips Imaging DD 002,FD,1,Unique Noise Step,keep,False,"(2001,xx21)"
2001,xx22,Philips Imaging DD 002,FD,1,Unique Noise Compensation,keep,False,"(2001,xx22)"
2001,xx23,Philips Imaging DD 002,FD,1,Unique Structure Boost,keep,False,"(2001,xx23)"
2001,xx24,Philips Imaging DD 002,FD,1,Unique Strong Contrast Limit,keep,False,"(2001,xx24)"
2001,xx25,Philips Imaging DD 002,FD,1,Unique Strong Contrast Factor,keep,False,"(2001,xx25)"
2001,xx26,Philips Imaging DD 002,FD,1,Unique Structure Boost Offset,keep,False,"(2001,xx26)"
2001,xx27,Philips Imaging DD 002,FD,1,Unique Weak Contrast Limit,keep,False,"(2001,xx27)"
2001,xx28,Philips Imaging DD 002,US,1,Unique Smooth Gain,keep,False,"(2001,xx28)"
2001,xx29,Philips Imaging DD 002,US,1,Unique Level,keep,False,"(2001,xx29)"
2001,xx2a,Philips Imaging DD 002,US,1,Unique Gain Up Single,keep,False,"(2001,xx2a)"
2001,xx2b,Philips Imaging DD 002,SS,1,Unique Smh Limit One,keep,False,"(2001,xx2b)"
2001,xx2c,Philips Imaging DD 002,FD,1,Unique Film Density Min,keep,False,"(2001,xx2c)"
2001,xx2d,Philips Imaging DD 002,FD,1,Unique Film Density Max,keep,False,"(2001,xx2d)"
2001,xx2e,Philips Imaging DD 002,SS,1,Unique Version,keep,False,"(2001,xx2e)"
2001,xx2f,Philips Imaging DD 002,SS,1,Ranger Version,keep,False,"(2001,xx2f)"
2001,xx30,Philips Imaging DD 002,SS,1,Ranger Mode,keep,False,"(2001,xx30)"
2001,xx31,Philips Imaging DD 002,SS,1,Ranger Field1,keep,False,"(2001,xx31)"
2001,xx32,Philips Imaging DD 002,SS,1,Ranger Field2,keep,False,"(2001,xx32)"
2001,xx33,Philips Imaging DD 002,SS,1,Ranger Percentile Key1,keep,False,"(2001,xx33)"
2001,xx34,Philips Imaging DD 002,SS,1,Ranger Percentile Key2,keep,False,"(2001,xx34)"
2001,xx35,Philips Imaging DD 002,FD,1,Ranger Dose1,keep,False,"(2001,xx35)"
2001,xx36,Philips Imaging DD 002,FD,1,Ranger Dose2,keep,False,"(2001,xx36)"
2001,xx37,Philips Imaging DD 002,FD,1,Ranger Manual Dose1,keep,False,"(2001,xx37)"
2001,xx38,Philips Imaging DD 002,FD,1,Ranger Manual Dose2,keep,False,"(2001,xx38)"
2001,xx39,Philips Imaging DD 002,CS,1,Unique Rox Shape,keep,False,"(2001,xx39)"
2001,xx3a,Philips Imaging DD 002,SQ,1,Ranger Set Sequence,keep,False,"(2001,xx3a)"
2001,xx3b,Philips Imaging DD 002,SQ,0-n,Rox Sequence,keep,False,"(2001,xx3b)"
2001,xx3c,Philips Imaging DD 002,SQ,1-n,Xray Edge Enhancement Sequence,keep,False,"(2001,xx3c)"
2001,xx3d,Philips Imaging DD 002,SQ,0-1,Edr Lut Sequence,keep,False,"(2001,xx3d)"
2001,xx3e,Philips Imaging DD 002,SS,1,Unique Dose Decades,keep,False,"(2001,xx3e)"
2001,xx3f,Philips Imaging DD 002,SS,1,Unique Dose Unit,keep,False,"(2001,xx3f)"
2001,xx40,Philips Imaging DD 002,SS,1,Unique Density Unit,keep,False,"(2001,xx40)"
2001,xx50,Philips Imaging DD 002,CS,1,Workflow Status,keep,False,"(2001,xx50)"
2001,xx52,Philips Imaging DD 002,LO,1,Workflow Step Id,keep,False,"(2001,xx52)"
2001,xx53,Philips Imaging DD 002,CS,1,Workflow Step Status,keep,False,"(2001,xx53)"
2001,xx57,Philips Imaging DD 002,SQ,0-1,Workflow Step Input Sequence,keep,False,"(2001,xx57)"
2001,xx58,Philips Imaging DD 002,SQ,0-1,Workflow Step Output Sequence,keep,False,"(2001,xx58)"
2001,xx5a,Philips Imaging DD 002,LO,1,Workflow Step Type,keep,False,"(2001,xx5a)"
2001,xx5c,Philips Imaging DD 002,LO,1,Workflow Id,keep,False,"(2001,xx5c)"
2001,xx5d,Philips Imaging DD 002,UL,1,Pixel Data Representation Rows,keep,False,"(2001,xx5d)"
2001,xx5e,Philips Imaging DD 002,UL,1,Pixel Data Representation Columns,keep,False,"(2001,xx5e)"
2001,xx5f,Philips Imaging DD 002,SQ,0-1,Private Dicom Extension Sequence,keep,False,"(2001,xx5f)"
2001,xx63,Philips Imaging DD 002,ST,1,Isyntax Reference,keep,False,"(2001,xx63)"
2001,xx64,Philips Imaging DD 002,SQ,0-1,Workflow Step Job Params Sequence,keep,False,"(2001,xx64)"
2001,xx65,Philips Imaging DD 002,CS,1,Preserve Aspect,keep,False,"(2001,xx65)"
2001,xx66,Philips Imaging DD 002,CS,1,Interpolated,keep,False,"(2001,xx66)"
2001,xx67,Philips Imaging DD 002,LO,1,Error Flag,keep,False,"(2001,xx67)"
2001,xx68,Philips Imaging DD 002,LO,1,Error Message Id,keep,False,"(2001,xx68)"
2001,xx6b,Philips Imaging DD 002,LO,0-n,Suitable For,keep,False,"(2001,xx6b)"
2001,xx71,Philips Imaging DD 002,CS,1,Submit Mpps Job,keep,False,"(2001,xx71)"
2001,xx72,Philips Imaging DD 002,FL,2,Displayed Area Bottom Right Hand Corner Fraction,keep,False,"(2001,xx72)"
2001,xx73,Philips Imaging DD 002,FL,2,Displayed Area Top Left Hand Corner Fraction,keep,False,"(2001,xx73)"
2001,xx74,Philips Imaging DD 002,LO,1,Interpolation Mode,keep,False,"(2001,xx74)"
2001,xx75,Philips Imaging DD 002,SS,0-n,Graphic Annotation Id Reference,keep,False,"(2001,xx75)"
2001,xx01,Philips Imaging DD 097,SQ,1,View Geometry,keep,False,"(2001,xx01)"
2001,xx02,Philips Imaging DD 097,FD,3,Frame Geometry Origin,keep,False,"(2001,xx02)"
2001,xx03,Philips Imaging DD 097,FD,2,Frame Geometry Extent,keep,False,"(2001,xx03)"
2001,xx04,Philips Imaging DD 097,FD,6,Frame Geometry Orientation,keep,False,"(2001,xx04)"
2001,xx05,Philips Imaging DD 097,SQ,1-n,Visual Sequence,keep,False,"(2001,xx05)"
2001,xx06,Philips Imaging DD 097,SQ,0-n,Cut Sequence,keep,False,"(2001,xx06)"
2001,xx07,Philips Imaging DD 097,FD,1,Visual Opacity,keep,False,"(2001,xx07)"
2001,xx08,Philips Imaging DD 097,SQ,1,Opacity Map Sequence,keep,False,"(2001,xx08)"
2001,xx0a,Philips Imaging DD 097,SQ,1-n,Light Sequence,keep,False,"(2001,xx0a)"
2001,xx0b,Philips Imaging DD 097,SQ,1,Color Map Sequence,keep,False,"(2001,xx0b)"
2001,xx0d,Philips Imaging DD 097,FD,1,Visual Threshold,keep,False,"(2001,xx0d)"
2001,xx0e,Philips Imaging DD 097,SQ,0-n,Scene Sequence,keep,False,"(2001,xx0e)"
2001,xx0f,Philips Imaging DD 097,FD,2,Frame Geometry Slab,keep,False,"(2001,xx0f)"
2001,xx12,Philips Imaging DD 097,SQ,1,Gradient Map Sequence,keep,False,"(2001,xx12)"
2001,xx17,Philips Imaging DD 097,US,1,Display Rows,keep,False,"(2001,xx17)"
2001,xx18,Philips Imaging DD 097,US,1,Display Columns,keep,False,"(2001,xx18)"
2001,xx19,Philips Imaging DD 097,LO,1,Frame Geometry Type,keep,False,"(2001,xx19)"
2001,xx1a,Philips Imaging DD 097,FD,1,Light Intensity,keep,False,"(2001,xx1a)"
2001,xx1b,Philips Imaging DD 097,UL,1,Light Color,keep,False,"(2001,xx1b)"
2001,xx1c,Philips Imaging DD 097,FD,3,Light Origin,keep,False,"(2001,xx1c)"
2001,xx1d,Philips Imaging DD 097,FD,3,Light Direction,keep,False,"(2001,xx1d)"
2001,xx1e,Philips Imaging DD 097,FD,4-n,Color Map Samples,keep,False,"(2001,xx1e)"
2001,xx1f,Philips Imaging DD 097,FD,2-n,Opacity Map Samples,keep,False,"(2001,xx1f)"
2001,xx21,Philips Imaging DD 097,UL,1,Visual Color,keep,False,"(2001,xx21)"
2001,xx22,Philips Imaging DD 097,FD,1,Illumination Ambient,keep,False,"(2001,xx22)"
2001,xx23,Philips Imaging DD 097,FD,1,Illumination Diffuse,keep,False,"(2001,xx23)"
2001,xx24,Philips Imaging DD 097,FD,1,Illumination Specular,keep,False,"(2001,xx24)"
2001,xx25,Philips Imaging DD 097,FD,1,Illumination Specular Power,keep,False,"(2001,xx25)"
2001,xx26,Philips Imaging DD 097,FD,1,Depth Cue Begin,keep,False,"(2001,xx26)"
2001,xx27,Philips Imaging DD 097,FD,1,Depth Cue Lambda,keep,False,"(2001,xx27)"
2001,xx28,Philips Imaging DD 097,LO,1,Depth Cue Function,keep,False,"(2001,xx28)"
2001,xx2a,Philips Imaging DD 097,LO,1,Cut Set Type,keep,False,"(2001,xx2a)"
2001,xx2b,Philips Imaging DD 097,FD,3,Cut Plane Origin,keep,False,"(2001,xx2b)"
2001,xx2c,Philips Imaging DD 097,FD,3,Cut Plane Normal,keep,False,"(2001,xx2c)"
2001,xx2d,Philips Imaging DD 097,UL,1,Volume Definition Number,keep,False,"(2001,xx2d)"
2001,xx2e,Philips Imaging DD 097,SQ,0-1,Volume Mask Sequence,keep,False,"(2001,xx2e)"
2001,xx2f,Philips Imaging DD 097,OB,1,Volume Mask Data,keep,False,"(2001,xx2f)"
2001,xx30,Philips Imaging DD 097,SL,3,Volume Mask Offset,keep,False,"(2001,xx30)"
2001,xx31,Philips Imaging DD 097,SL,3,Volume Mask Size,keep,False,"(2001,xx31)"
2001,xx32,Philips Imaging DD 097,SL,2,Volume Mask Alignment,keep,False,"(2001,xx32)"
2001,xx36,Philips Imaging DD 097,LO,1,Light Anchor,keep,False,"(2001,xx36)"
2001,xx37,Philips Imaging DD 097,FD,3,Cone Geometry Origin,keep,False,"(2001,xx37)"
2001,xx38,Philips Imaging DD 097,FD,9,Cone Geometry Orientation,keep,False,"(2001,xx38)"
2001,xx39,Philips Imaging DD 097,FD,1,Cone Geometry View Distance,keep,False,"(2001,xx39)"
2001,xx3a,Philips Imaging DD 097,FD,2,Cone Geometry Slab Extent,keep,False,"(2001,xx3a)"
2001,xx3b,Philips Imaging DD 097,FD,2,Cone Geometry Field Of View,keep,False,"(2001,xx3b)"
2001,xx3c,Philips Imaging DD 097,SQ,1,Intensity Map Sequence,keep,False,"(2001,xx3c)"
2001,xx3d,Philips Imaging DD 097,FD,1-n,Intensity Map Samples,keep,False,"(2001,xx3d)"
2001,xx3e,Philips Imaging DD 097,SQ,0-n,Mesh Sequence,keep,False,"(2001,xx3e)"
2001,xx40,Philips Imaging DD 097,UL,1,Mesh Color,keep,False,"(2001,xx40)"
2001,xx41,Philips Imaging DD 097,LO,1,Mesh Draw Style,keep,False,"(2001,xx41)"
2001,xx42,Philips Imaging DD 097,SQ,0-n,Mesh Section Sequence,keep,False,"(2001,xx42)"
